author/fastFollowersCount,favourites_count,followers_count,author/following,name,uid,listed_count,author/userName,content,createdb,favoritecount,viewCount,retweetcount,replycount,quoteCount,bookmarkCount,media,place,avatar,Pi,Ei,Ni,PZ,DG,NCI,infu
0,38944,444973,14224,Bill Mitchell,17980523,267127,mitchellvii,Matt Gaetz is the perfect candidate to be a special counsel.,2024/11/26 20:00,560955,12939918,91906,55756,6101,21180,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,67,66,70,22,100,58,9
0,38944,444973,14224,Bill Mitchell,17980523,267127,mitchellvii,I just love Pam's energy and enthusiasm. How about you?,2024/11/26 19:30,560912,12937252,91894,55751,6101,21180,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,92,7,26,51,36,69,17
0,38944,444973,14224,Bill Mitchell,17980523,267127,mitchellvii,Mitch McConnell is worse for us that any Democrat.  WHY do the good people of Kentucky keep electing him?,2024/11/26 19:19,560810,12933670,91877,55744,6100,21179,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,42,74,51,99,84,52,95
0,38944,444973,14224,Bill Mitchell,17980523,267127,mitchellvii,"MEXICO THREATENS TARIFFS! - Mexican President Claudia Sheinbaum hinted at retaliatory tariffs if Trump imposes 25% duties on Mexican goods. ""One tariff would be followed by another in response,"" Sheinbaum warned. 

Does she actually think Trump will be intimidated by her? https://t.co/hJHx9XRD7Y",2024/11/26 19:15,560762,12929506,91866,55730,6097,21179,https://pbs.twimg.com/media/GdVWP4jW0AEREy_.jpg,,https://pbs.twimg.com/profile_banners/17980523/1723738910,57,31,4,28,4,43,16
0,38944,444973,14224,Bill Mitchell,17980523,267127,mitchellvii,"THE TRUMP EFFECT! - Haitian migrants are self-deporting from Springfield, Ohio, following Trump��s election win. Many are fleeing to sanctuary cities like Chicago and NYC amid fears of stricter immigration enforcement.

Are we seeing beginning of self-deportation under Trump? https://t.co/0iEoxjXoyF",2024/11/26 18:30,560676,12925455,91849,55668,6094,21178,https://pbs.twimg.com/media/GdVL_U2XgAA6RkO.jpg,,https://pbs.twimg.com/profile_banners/17980523/1723738910,97,66,5,31,3,10,46
0,38944,444973,14224,Bill Mitchell,17980523,267127,mitchellvii,"HOMAN'S MESSAGE TO DENVER! - Incoming Border Czar Tom Homan says he's ready to jail Denver Mayor Mike Johnston for breaking federal law by protecting sanctuary cities. ""He's willing to go to jail, I'm willing to put him in jail."" 

Why do blue city mayors love illegals so much https://t.co/BqumOA9oFf",2024/11/26 18:00,560591,12922905,91829,55651,6090,21177,https://pbs.twimg.com/media/GdVFGgJXAAASm48.jpg,,https://pbs.twimg.com/profile_banners/17980523/1723738910,40,88,82,61,5,99,92
0,38944,444973,14224,Bill Mitchell,17980523,267127,mitchellvii,"FALSE REPORT DENIED! - Trump's transition team denies claims of a plan to remove all transgender troops from the military. ""No decisions on this issue have been made,"" says spokeswoman Karoline Leavitt. 

Do you think Trump needs to remove transgenders from the miltary? https://t.co/6lxyQhdUL0",2024/11/26 17:45,560540,12921596,91819,55646,6090,21177,https://pbs.twimg.com/media/GdVBpk7W0AAVX4a.jpg,,https://pbs.twimg.com/profile_banners/17980523/1723738910,9,82,47,48,9,87,28
0,38944,444973,14224,Bill Mitchell,17980523,267127,mitchellvii,"TRUMP JR'S BOLD IDEA! - Donald Trump Jr. suggests Elon Musk buy MSNBC and put Breitbart's Alex Marlow in charge. ""I've got the funniest idea in the world for you,"" Trump Jr. said on his show. 

Is @elonmusk going to buy MSNBC or is he having a bit of fun at the Dem's expense? https://t.co/ZinoaHAkIe",2024/11/26 17:30,560514,12919573,91813,55628,6090,21176,https://pbs.twimg.com/media/GdU-PP6WQAA3Kfo.jpg,,https://pbs.twimg.com/profile_banners/17980523/1723738910,74,34,65,54,74,31,23
0,38944,444973,14224,Bill Mitchell,17980523,267127,mitchellvii,"Without that sweet Ukraine cash flowing into the DNC coffers, what will the Democrats do for fundraising?",2024/11/26 17:08,560486,12917253,91804,55622,6090,21176,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,94,81,54,55,62,19,68
0,38944,444973,14224,Bill Mitchell,17980523,267127,mitchellvii,"Democrats aren't reading the room.  By opposing Trump's deportation plans, they will continue to sink lower and lower.  Broke and alienated the midterms will be a disaster for them.",2024/11/26 17:07,560441,12914509,91791,55616,6089,21176,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,64,27,79,65,15,0,56
0,38944,444973,14224,Bill Mitchell,17980523,267127,mitchellvii,"Ladies,?until we get this illegal alien problem under control, do not go jogging or walking alone?in your neighborhood or especially?in secluded areas.?If you can?bring your dog?or?arm yourself.?But honestly, if you need to run, go to the gym.",2024/11/26 16:58,560400,12911998,91781,55611,6088,21176,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,33,92,51,98,65,37,37
0,38944,444973,14224,Bill Mitchell,17980523,267127,mitchellvii,The Democrats are trying to tell us that Trump's tariffs will Spike inflation. But Trump had tariffs in his first term?and we had record low inflation?and record low interest rates.,2024/11/26 16:56,560339,12909485,91766,55602,6087,21174,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,82,20,41,85,22,76,73
0,38944,444973,14224,Bill Mitchell,17980523,267127,mitchellvii,"WALMART BACKS DOWN! - Under pressure from conservatives, Walmart is ending its woke DEI policies, discontinuing racial equity training, and removing inappropriate products marketed to kids. 

Is wokeism finally dead in America? https://t.co/xk6yxgXgOI",2024/11/26 16:45,560160,12906485,91717,55586,6084,21173,https://pbs.twimg.com/media/GdUz6aOWoAAwh3D.jpg,,https://pbs.twimg.com/profile_banners/17980523/1723738910,42,67,39,57,33,43,94
0,38944,444973,14224,Bill Mitchell,17980523,267127,mitchellvii,How much fun would it be to watch Matt Gaetz?as special counsel going after the deep state with subpoena?authority?,2024/11/26 15:49,560109,12899479,91694,55581,6081,21173,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,35,46,11,89,13,45,87
0,38944,444973,14224,Bill Mitchell,17980523,267127,mitchellvii,"Are we really on the brink of WW3 with Russia, China and North Korea or is everyone just jockeying for position to look strong going into the inevitable Trump peace deal?",2024/11/26 15:47,560011,12896575,91678,55561,6081,21173,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,95,15,3,18,51,20,35
0,38944,444973,14224,Bill Mitchell,17980523,267127,mitchellvii,"STRONG FEMALE TEAM! - Donald Trump has surrounded himself with ""strong, intelligent women,"" from Susie Wiles as chief of staff to Tulsi Gabbard as Director of National Intelligence and Kristi Noem at DHS, ushering in a ""new golden age for America.""

Why aren't Democrats happy? https://t.co/ByC1QtVDNJ",2024/11/26 15:45,559987,12894081,91672,55551,6081,21173,https://pbs.twimg.com/media/GdUmLiFXQAAI5Bx.jpg,,https://pbs.twimg.com/profile_banners/17980523/1723738910,37,36,83,17,62,59,78
0,38944,444973,14224,Bill Mitchell,17980523,267127,mitchellvii,"HERE'S THE PLAN FOR GAETZ:

I said from the beginning that Gaetz was never the REAL pick. He was a stalking horse that is a negotiation tool to flush out the enemy's plans and make your REAL choice seem like a relief.

But did Trump just use Gaetz causing him to give up his House",2024/11/26 15:30,559923,12891817,91649,55544,6079,21173,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,21,96,97,78,49,45,94
0,38944,444973,14224,Bill Mitchell,17980523,267127,mitchellvii,"Do you think these Congressional seats won by Democrats in heavily Trump states were stolen, or was it Democrats who voted for Trump as president voting down-ballot for Democrats as balance?",2024/11/26 15:21,559615,12882761,91600,55520,6077,21162,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,3,41,10,83,13,81,59
0,38944,444973,14224,Bill Mitchell,17980523,267127,mitchellvii,"Parody accounts using the real person's image as their picture should be illegal on X.  Even if they say it is a parody account in their profile, no one reads that.  Some of the highest reach feeds on X are these parody accounts because people think they are the real person.",2024/11/26 14:57,559537,12876856,91593,55467,6076,21162,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,9,69,80,24,9,56,71
0,38944,444973,14224,Bill Mitchell,17980523,267127,mitchellvii,"Come on guys, Pam Bondi was ALWAYS the pick.  Why on Earth would Trump pick Gaetz over the extremely qualified Bondi?",2024/11/26 14:53,559485,12870544,91583,55445,6075,21161,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,85,76,91,84,1,94,17
0,38944,444973,14224,Bill Mitchell,17980523,267127,mitchellvii,"Pam Bondi is going to be amazing AG.  Like this post if you agree!

https://t.co/mDXe10J0La",2024/11/26 14:46,559371,12865196,91578,55417,6075,21160,https://pbs.twimg.com/amplify_video_thumb/1860909757894164480/img/EfeTI2Lg_q72LI9L.jpg,,https://pbs.twimg.com/profile_banners/17980523/1723738910,43,71,6,12,83,88,99
0,38944,444973,14224,Bill Mitchell,17980523,267127,mitchellvii,Do we really need to be starting World War 3 over Ukraine??Before this war ever started whoever gave a second thought to Ukraine?,2024/11/26 14:35,558852,12851844,91498,55405,6070,21154,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,73,82,61,80,61,4,86
0,38944,444973,14224,Bill Mitchell,17980523,267127,mitchellvii,Putting Mitch McConnell in front of the camera is elder abuse.,2024/11/26 14:33,558812,12847038,91490,55399,6068,21154,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,91,6,5,8,94,40,1
0,38944,444973,14224,Bill Mitchell,17980523,267127,mitchellvii,"JACK SMITH SURRENDERS?! - Has Jack Smith ended the prosecution against Trump? DOJ drops federal cases, marking a massive win for the president-elect and the rule of law ahead of his return. - BreitbartNews

""Now even Jack Smith admits the Left's lawfare against President Trump https://t.co/iPcSKmRNtT",2024/11/26 14:30,558781,12844771,91480,55391,6068,21154,https://pbs.twimg.com/media/GdUVBu3XgAADmmd.jpg,,https://pbs.twimg.com/profile_banners/17980523/1723738910,77,4,51,28,94,37,84
0,38944,444973,14224,Bill Mitchell,17980523,267127,mitchellvii,"How pissed are you that Mitch McConnell, who has apparently suffered multiple strokes on camera and HATES MAGA, still has important leadership roles in the Senate?",2024/11/26 14:17,558762,12839915,91474,55379,6066,21153,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,75,69,51,57,40,30,49
0,38944,444973,14224,Bill Mitchell,17980523,267127,mitchellvii,"Now that Gaetz is out of the picture, who will become the primary targets of the Democrats and McConnell RINO's?",2024/11/26 14:16,557646,12825369,91260,55210,6049,21149,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,49,83,64,91,74,15,15
0,38944,444973,14224,Bill Mitchell,17980523,267127,mitchellvii,Have we seen the end of Hollywood in politics after the MASSIVE KAMALA ENDORSEMENT fail where she paid stars MILLIONS for their "support?",2024/11/26 14:11,557612,12819736,91255,55189,6047,21149,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,11,69,94,42,36,66,58
0,38944,444973,14224,Bill Mitchell,17980523,267127,mitchellvii,"I think Trump picked many cabinet members inexperienced in their areas because he wanted malleable leaders loyal to him.  He picked ""best athletes"" who could bring a fresh set of eyes to the job.  

Of course jobs like Treasury has to be highly experienced, but DHS can be",2024/11/26 13:54,557548,12816398,91241,55178,6046,21148,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,88,7,8,72,7,94,18
0,38944,444973,14224,Bill Mitchell,17980523,267127,mitchellvii,"DeSantis is by far America's best governor but he doesn't have that Trump swagger and #MAGA wanted that swagger.  When the Biden Admin started announcing the fake indictments, the wagons circled Trump and that was it - this was more than about just Trump, this was about JUSTICE!",2024/11/26 13:23,557515,12813810,91234,55173,6045,21147,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,46,69,78,83,84,22,34
0,38944,444973,14224,Bill Mitchell,17980523,267127,mitchellvii,Good morning everyone!  I guess FBI Director is the last BIG DECISION.  Most people think it will be Kash but how close are Kash and Pam Bondi?  I'm sure it will be largely her call.  We'll see.  Is Kash a lock or will there be a surprise?,2024/11/26 13:10,557476,12811327,91223,55164,6045,21146,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,17,11,40,1,100,42,79
0,38944,444973,14224,Bill Mitchell,17980523,267127,mitchellvii,Why do we have taxes at all when the government just prints whatever they want?,2024/11/26 9:57,557433,12807246,91216,55140,6045,21145,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,97,36,40,5,19,59,93
0,38944,444973,14224,Bill Mitchell,17980523,267127,mitchellvii,"Tariffs won't cause inflation.  The only reason we bought foreign crap was because it was cheap.  American entrepreneurs will now step in and fill the supply gap.

Trump had tariffs in his first term and averaged 1.5% inflation.",2024/11/26 9:35,557351,12804020,91208,55126,6045,21144,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,25,83,77,81,35,91,19
0,38944,444973,14224,Bill Mitchell,17980523,267127,mitchellvii,"CONFESSION:

I honestly didn't think Trump would make it past all of his indictments.  That's the main reason I didn't support him in the primaries - because my red line was beating Biden at all costs.

The way he overcame EVERY SINGLE lawfare attack is nothing short of",2024/11/26 9:17,557119,12799991,91152,55103,6044,21138,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,68,31,90,17,74,45,77
0,38944,444973,14224,Bill Mitchell,17980523,267127,mitchellvii,I think I'm going to get married in the next year and I'm not even seeing anyone.  Just a feeling. ??,2024/11/26 1:21,556584,12788816,91092,55025,6041,21133,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,64,79,47,97,29,30,73
0,38944,444973,14224,Bill Mitchell,17980523,267127,mitchellvii,One of these turtles is 192 years old. https://t.co/QsI9aYDN6b,2024/11/26 1:18,556365,12775414,91079,54969,6038,21127,https://pbs.twimg.com/media/GdRf1rpXYAA56zB.jpg,,https://pbs.twimg.com/profile_banners/17980523/1723738910,59,90,50,85,56,98,35
0,38944,444973,14224,Bill Mitchell,17980523,267127,mitchellvii,Nice.  I think we can kiss illegal immigration goodbye.,2024/11/26 1:09,556175,12770195,91062,54940,6033,21126,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,54,50,87,22,31,87,4
0,38944,444973,14224,Bill Mitchell,17980523,267127,mitchellvii,We win!,2024/11/25 18:48,555928,12762991,91031,54934,6031,21125,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,2,68,29,6,85,50,17
0,38944,444973,14224,Bill Mitchell,17980523,267127,mitchellvii,"This is Jonathan. He was born in 1832.  Yes, 1832. https://t.co/xHczgbtGYM",2024/11/25 17:54,555821,12758703,91008,54927,6031,21125,https://pbs.twimg.com/media/GdP6QLyXkAA0Xgl.jpg,,https://pbs.twimg.com/profile_banners/17980523/1723738910,98,96,19,57,89,30,5
0,38944,444973,14224,Bill Mitchell,17980523,267127,mitchellvii,CNN and MSNBC are dying.  How is this possible if Trump beat Kamala by less than 2%?  Because he beat her by MUCH more that 2%.  They underestimated how much they needed to cheat. https://t.co/8G7kLIoJZP,2024/11/25 17:43,555599,12752217,90982,54872,6029,21124,https://pbs.twimg.com/ext_tw_video_thumb/1861103381655265280/pu/img/iQ5PA155k7domvtd.jpg,,https://pbs.twimg.com/profile_banners/17980523/1723738910,59,38,70,48,40,91,84
0,38944,444973,14224,Bill Mitchell,17980523,267127,mitchellvii,I'm curious as to how Trump plans to finance DOGE?,2024/11/25 13:58,555546,12748295,90971,54861,6029,21123,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,70,92,64,51,61,41,31
